name	FAME000105	FAME000106	FAME000107	FAME000108	FAME000109	FAME000110	FAME000111	FAME000113	FAME000114	FAME000115	FAME000116	FAME000117	FAME000118	FAME000119	FAME000120	FAME000121	FAME000122	FAME000123	FAME000125	FAME000126	FAME000127	FAME000128	FAME000129	FAME000130	FAME000131	FAME000104	FAME000112	FAME000124	FAME000132
Leclercia pneumoniae	3.714664256262305e-05	4.739883224612262e-05	2.7090243547896873e-05	5.6524859289383215e-05	7.351787762143326e-05	6.230603773285393e-05	8.404861603809894e-05	0.00010209782743203791	9.408342133833139e-05	1.880924614922351e-05	0.0001053122095472377	0.00010030810614140831	0.00010591708468252798	9.105611137043608e-05	0.00010722380433299962	0.00010664090815232687	7.271284527090235e-05	5.5976050343375973e-05	1.9306436736755858e-05	8.008300006594069e-05	5.333546675200341e-05	2.793942962086482e-05	2.95934826154862e-05	4.0200719471974126e-05	3.025456590314046e-05	2.8828113647091723e-05	8.736131391416127e-05	2.9266519409863743e-05	3.282692966830318e-05
Enterobacter sp. RHBSTW-00994	0.0817513580635632	0.039953730375227973	0.3942327514437118	0.037995781259488444	0.018301626946700324	0.005087268138200348	0.002027600406215656	0.00023027365415996984	0.00012241415944919972	0.00033809024723920744	0.0006417924433530056	0.0009805265760095062	4.40786251406076e-05	2.6435645236578218e-05	0.0002760491895570962	2.141052982208879e-05	9.784578123525118e-06	3.1472478104709386e-06	0.00029895724765097707	0.006693575690617902	0.004895785575012744	0.13853204508559835	0.14059958289761862	0.4254915180260177	0.5731776424917588	0.00016041766641714986	0.0013770752566664058	1.232274501467947e-05	0.00030316635046609414
Enterobacter sp. 638	0.0003838486398137715	0.0007350304206402398	0.0003951211132107885	0.0020199998701455934	0.0024370979859639824	0.0025918517989380195	0.0025965225899494083	0.0021529110550789488	0.002658226643790653	4.095177642615752e-05	0.0025452209361516765	0.002418078251006494	0.0015801973138999377	0.0012270545330645057	0.0005358874367744301	0.0001630494194143685	4.3359110900327e-05	3.956540104592037e-05	8.219861701558176e-05	0.0017519434184638343	0.002979811500152314	0.002207502975405237	0.002581735423375016	0.0012315626427711172	0.0006233889896569241	3.8633594479435846e-05	0.00208078765868275	0.005626411339389963	0.012808617390870573
Enterobacter sp. C2	2.9628869663044573e-05	1.7426041266956844e-05	2.609913707663235e-05	5.34694614899571e-06	5.110868497746697e-06	2.381122461128176e-06	5.796456278489583e-07	2.4601886128201906e-07	4.2284683747564666e-07	1.7380695808776156e-05									2.7497046261440162e-05	5.282070217115237e-06	7.179774370461998e-06	2.736335890703256e-06	4.971705079401681e-06	7.2542651678750305e-06	7.971262872683714e-06	2.941644249703237e-06			
Enterobacter sp. JUb54	2.21110967634661e-05	2.6487582725774405e-05	7.268114122606478e-06	1.4131214822345804e-05	1.533260549324009e-05	7.143367383384528e-06	3.1880509531692705e-06	2.4601886128201906e-07		2.619008957486818e-05				2.4477449293127983e-07			1.9185447301029644e-07		2.3694263267836734e-05	1.363114894739416e-05	5.948955906954227e-06	2.4483005337871236e-06	2.1307307483150064e-06	1.662435767638028e-06	1.630485587594396e-06	1.6669317414985012e-05	1.9854844071400287e-06		
Enterobacter sp. 18A13	4.864441287962542e-05	2.160829117102649e-05	1.8831022954025873e-05	1.8714311521484983e-05	2.1622905182774487e-05	3.174829948170901e-05	2.5504407625354164e-05	1.6483263705895277e-05	1.966237794261757e-05	7.857026872460453e-06	2.3004069820939698e-05	2.0477098590997556e-05	1.7117912675964117e-05	1.4441695082945509e-05	1.3895093434082025e-05	8.234819162341843e-06	1.554021231383401e-05	1.6635452712489247e-05	2.925217687387251e-06	1.4312706394763866e-05	7.590047191631255e-06	1.3681679453516277e-05	1.704584598652005e-05	8.16104831385941e-06	2.355145848747461e-06	1.1766576998812949e-06	1.9287562812217424e-05	4.759660261919945e-05	0.0001016991154429785
Enterobacter sp. CP102	1.2824436122810339e-05	1.0455624760174107e-05	1.2223646478929076e-05	5.34694614899571e-06	9.042305803705694e-06	3.174829948170901e-06	6.376101906338541e-06	2.2141697515381713e-06	1.90281076864041e-06	0.0005321350018166398	3.7988372181368306e-06	1.7806172687823962e-06	5.77729552813789e-06	3.671617393969197e-06	3.0106035773844384e-06	4.7350210183465595e-06	3.837089460205929e-06	5.620085375840961e-06	0.0004463882190952945	0.00029221775555976227	1.3333866688000853e-05	1.4113732488890476e-05	1.089040160249892e-05	1.7380010298033927e-05	1.2319224439602103e-05	6.82461465931151e-05	3.687328184688625e-06	6.007338194656242e-06	2.574661150455152e-06
Enterobacter sp. RHBSTW-00175	1.9015543216580845e-05	7.667458157461012e-06	8.589589417625837e-06	4.58309669913918e-06	5.897155958938496e-06	3.174829948170901e-06	6.66592472026302e-06	2.2141697515381713e-06	2.53708102485388e-06	0.0007940358975653217	4.643023266611682e-06	2.96769544797066e-06	2.1397390844955146e-06	7.343234787938394e-07		3.4997981439952833e-06	3.837089460205929e-06	7.868119526177347e-06	0.0005098654429115979	2.606957236189133e-05	5.333546675200341e-06	2.5923182122451895e-06	6.15544438402113e-06	7.55652621653649e-06	1.0145243656142909e-05	7.314888700928716e-05	2.552765666322894e-06	1.2014676389312483e-05	1.8988125984606745e-05
Enterobacter sp. PGRG2	9.286660640655763e-06	1.7426041266956844e-05	5.616270003832278e-06	8.020419223493566e-06	5.110868497746697e-06	1.190561230564088e-06	2.028759697471354e-06	1.9681508902561525e-06	1.26854051242694e-06	3.095192404302603e-06	4.431976754492969e-06	2.077386813579462e-06	1.4978173591468603e-06	2.9372939151753577e-06	2.3158489056803373e-07	2.058704790585461e-06	1.5348357840823715e-06	3.372051225504577e-06	1.1700870749549004e-06	2.5558404276364046e-06	2.2565005164309137e-06	7.200883922903304e-07	7.102435827716687e-07	1.511305243307298e-07	3.623301305765325e-07	3.13775386635012e-06	5.672812591828654e-07	3.0806862536698673e-07	
Enterobacter sp. SA187	8.84443870538644e-06	1.8820124568313394e-05	3.964425885058079e-06	4.58309669913918e-06	4.3245810365548975e-06	1.9842687176068133e-06	1.1592912556979166e-06	4.920377225640381e-07	2.1142341873782333e-07	4.285651021342066e-06	2.110465121187128e-07						7.674178920411858e-07		3.5102612248647012e-06	2.385451065793978e-06	1.2308184635077711e-06	1.728212141496793e-06	1.183739304619448e-06	4.533915729921894e-07		2.941644249703237e-06			6.43665287613788e-07
Enterobacter sp. R4-368	1.105554838173305e-05	1.115266641085238e-05	1.3214752950193596e-06	4.58309669913918e-06	7.862874611917995e-06	2.7779762046495383e-06	1.1592912556979166e-06	4.920377225640381e-07		2.142825510671033e-06									5.265391837297052e-06	8.689857453963776e-06	3.487318979938685e-06	3.31240660453552e-06	2.3674786092388959e-07	2.266957864960947e-06	9.058253264413311e-07	2.7455346330563548e-06	1.7018437775485962e-06		
Enterobacter sp. SGAir0187	7.075550964309152e-06	1.7426041266956845e-06	3.303688237548399e-07	2.29154834956959e-06	1.9657186529794987e-06	7.937074870427253e-07	8.694684417734374e-07	2.4601886128201906e-07	1.26854051242694e-06	8.809393766092024e-06	6.331395363561385e-07	5.93539089594132e-07	2.1397390844955148e-07	2.4477449293127983e-07				1.1240170751681923e-07	8.190609524684304e-06	4.276772982244917e-05	4.307864622277199e-06	3.744459639909718e-06	3.7879657747822334e-06		9.058253264413311e-07	7.8443846658753e-07		7.701715634174669e-07	6.43665287613788e-07
Enterobacter sp. RHBSTW-00593	5.173996642651068e-05	4.426214481807039e-05	3.601020178927755e-05	3.628284886818517e-05	1.1008024456685192e-05	3.174829948170901e-06	6.0862790924140615e-06		2.325657606116057e-06	3.9523226085710165e-05	4.431976754492969e-06	5.93539089594132e-06	4.493452077440581e-06	2.692519422244078e-06	2.547433796248371e-06	3.705668623053829e-06	3.319082383078128e-05	3.540653786779806e-05	1.9891480274233306e-05	9.081752986201358e-05	9.64141129747754e-06	8.0649899936517e-06	1.5862106681900603e-05	2.569218913622407e-06	1.594252574536743e-05	1.2158796232106713e-05	5.105531332645788e-06	3.404158310305204e-05	1.4160636327503336e-05
Enterobacter sp. E20	2.0784430957658133e-05	5.9248540307653274e-06	9.217290182760033e-05	6.492720323780505e-06	5.110868497746697e-06	4.762244922256352e-06	4.057519394942708e-06	7.380565838460572e-07	4.43989179349429e-06	7.785599355438086e-05	1.055232560593564e-06	3.264464992767726e-06	4.2794781689910296e-07	4.895489858625597e-07	1.1579244528401687e-06	6.176114371756382e-07	5.755634190308893e-07		3.919791701098917e-05	0.0006009632792182399	2.646259696541708e-05	3.240397765306487e-05	2.6042264701627854e-05	6.438160336489089e-05	9.837263045152856e-05	1.6669317414985012e-05	8.509218887742981e-07	6.161372507339735e-06	1.4160636327503336e-05
Enterobacter sp. Colony194	3.537775482154576e-06	9.06154145881756e-06	7.268114122606478e-06	3.81924724928265e-06	2.752006114171298e-06	3.9685374352136263e-07	8.694684417734374e-07	2.4601886128201906e-07	2.1142341873782333e-06	9.047485489499917e-06	1.055232560593564e-06		2.1397390844955148e-07	7.343234787938394e-07					1.2870957824503905e-05	1.3460759585551731e-05	1.230818463507771e-05	1.2673555704309815e-05	1.2547636628966148e-05	7.70765674086722e-06	1.1232234047872507e-05	1.3727673165281773e-05	8.509218887742981e-07	1.8484117522019204e-06	1.930995862841364e-06
Enterobacter sp. SES19	3.979997417423898e-06	3.136687428052232e-06	9.911064712645197e-07	9.93004284813489e-06	2.752006114171298e-06	1.9842687176068133e-06	2.3185825113958332e-06	1.7221320289741333e-06	1.90281076864041e-06	4.285651021342066e-06	3.376744193899405e-06	2.96769544797066e-06	3.4235825351928237e-06	7.832783773800954e-06		6.176114371756382e-07	1.9185447301029644e-07		5.557913606035777e-06	7.173392133566176e-05	2.5642051323078565e-05	3.787664943447138e-05	2.817299544994286e-05	2.8865930147169392e-05	1.6667186006520494e-05	1.56887693317506e-06	2.836406295914327e-07	1.5403431268349337e-07	
Enterobacter sp. T2	1.326665805807966e-05	7.318937332121875e-06	1.4536228245212956e-05	8.402343948421829e-06	8.256018342513894e-06	5.555952409299077e-06	6.0862790924140615e-06	5.412414948204419e-06	5.919855724659053e-06	6.40466735967231e-05	4.220930242374256e-06	3.858004082361858e-06	5.563321619688338e-06	3.1820684081066374e-06	3.7053582490885397e-06	6.176114371756382e-07		3.372051225504577e-07	5.031374422306072e-05	0.0003055081257834716	0.0003036018876652502	0.00021415428786714428	9.919735372710974e-05	6.528838651087528e-05	2.409495368333941e-05	1.823819434816007e-05	6.240093851011519e-06	2.2180941026423046e-05	7.144684692513046e-05
Enterobacter sp. D2	8.84443870538644e-07	2.439645777373958e-06		3.81924724928265e-07		3.9685374352136263e-07	5.796456278489583e-07			9.523668936315702e-07																			
Enterobacter sp. CRENT-193	0.00012691769542229542																												
Enterobacter sp. HK169	2.653331611615932e-06		7.268114122606478e-06	3.437322524354385e-06	2.752006114171298e-06	1.190561230564088e-06	1.7389368835468748e-06			2.5951997851460287e-05		5.93539089594132e-07		4.895489858625597e-07					2.281669796162056e-05	0.002128503908135598	5.53868308578497e-05	6.379983155692327e-05	3.7879657747822334e-06	2.569218913622407e-06	2.536310914035727e-06	3.922192332937649e-06		4.621029380504801e-07	
Enterobacter sp. JBIWA005	1.326665805807966e-06	1.0455624760174108e-06	9.911064712645197e-07	7.6384944985653e-07	6.6834434201302955e-06	2.7779762046495383e-06	6.66592472026302e-06	6.396490393332495e-06	7.822666493299463e-06	9.28557721290781e-06	4.854069778730395e-06	8.903086343911981e-06	4.493452077440581e-06	1.4686469575876789e-06	4.6316978113606746e-07	8.234819162341843e-07	1.342981311072075e-06	5.620085375840962e-07	7.898087755945578e-06	1.2608812776339598e-05	9.64141129747754e-06	5.472671781406512e-06	1.231088876804226e-05	4.382785205591165e-06	4.1667965016301235e-06	5.687178882759592e-06	6.240093851011519e-06	1.2168710701995977e-05	3.9263582544441064e-05
Enterobacter hormaechei	0.0036085309917976674	0.004523103271251319	0.004192380373448918	0.0030401208104289894	0.002835745728788225	0.0023938217809208596	0.0015511317001238123	0.0012423952494741962	0.0013051167638685834	0.0064313336326939936	0.0013355023286872147	0.0013244824784293056	0.001163590114148661	0.0010001485781172092	0.0010824277785149896	0.0011221999813481346	0.0009567782569023484	0.0009903714449306942	0.00896462212476697	0.01289898585955725	0.00499178941516635	0.004825888387451336	0.004288214004914412	0.005497070561481635	0.005466655845073433	0.0029512536209189344	0.0012956703959736645	0.0016808224200022797	0.002762611414438378
Enterobacter roggenkampii	0.0005837329545555051	0.0004495918646874866	0.0012167483778890754	0.00032234446783945567	0.00025003941265899223	0.0001964426030430745	0.00021562817355981248	0.0002273214278245856	0.0002029664819883104	0.00428636529651229	0.0001941627911492158	0.00019260343457329585	0.00019706996968203692	0.00015200496011032476	0.0001806362146430663	0.00018569517211080856	0.00019415672668642	0.0001775946978765744	0.0035143565296270433	0.005606832340786902	0.01051139481476695	0.01917364960383617	0.006150472678941727	0.0014600719955591807	0.0018703481340360604	0.0012411777637581192	0.0002124468315639831	0.00017282649883087957	0.00018441010490135025
Enterobacter asburiae	0.0005333196539348023	0.0008305251267831632	0.0009012461512032032	0.0014421477613291286	0.0019511723349474504	0.0016735322364295863	0.002782009190861075	0.0028511125833973186	0.0027402589302609284	0.004164938517574265	0.002971112797607239	0.0035443186735113594	0.003047844351955411	0.0031470656556174645	0.0028394623432546617	0.001962769147344178	0.001694266851153928	0.0011799931255115682	0.0035494591418756905	0.01956359535866194	0.0016878623862903233	0.001327266924669537	0.0006127034640710262	0.0008644665991717745	0.0010817366048362375	0.001216664061677259	0.002921214844162165	0.0008558146412694892	0.0004541058604115274
Enterobacter kobei	0.0007982105931611262	0.0008841973338853903	0.0009091750029733194	0.000510251432504162	0.00040022031774662595	0.00037105825019247406	0.0003495263135929218	0.0002620100872653503	0.00028986150708955577	0.00692537395876537	0.00027520465180280154	0.00030240816614821026	0.00024243243827334183	0.00021613587725832008	0.00021328968421315908	0.00019722391893808714	0.00027857269481095046	0.0002643688160795588	0.006208189497941963	0.0077353362489225004	0.0015567802199267459	0.0005786630320445095	0.00047988791409272417	0.0006814475342072607	0.000927565134275923	0.001353548574096783	0.00026009845733534375	0.0006055088831588125	0.0009107863819735099
Enterobacter cloacae	0.00020607542183550406	0.00020911249520348213	0.00019359613072033617	0.00011686896582804908	0.0001403523118227362	7.421165003849482e-05	0.00013708619098627863	4.502145161460949e-05	0.0001585675640533675	0.0010152231086112539	0.00015089825616487968	8.665670708074327e-05	6.012666827432397e-05	9.350385629974888e-05	7.017022184211422e-05	0.00014060953719698696	9.324127388300407e-05	0.00012341707485346751	0.0009065249613213091	0.0002443383448820403	0.0001064657970934222	0.00010412478152518178	0.00010274857164096808	0.00011788180897796925	0.00013877244001081194	0.00016610484529990945	5.389171962237221e-05	0.00014510032254785076	0.00015093950994543326
Enterobacter ludwigii	0.00016008434056749457	0.000124770455471411	0.0005166968403525696	0.0001122858691289099	9.985850757135854e-05	8.889523854878523e-05	8.491808447987239e-05	8.364641283588648e-05	7.568958390814075e-05	0.00127664782091312	8.146395367782314e-05	7.41923861992665e-05	5.156771193634191e-05	4.552805568521804e-05	4.0527355849405904e-05	3.602733383524556e-05	2.4749227018328242e-05	2.5290384191284326e-05	0.0013795326613718277	0.004786066784791931	0.005775615640010215	0.0021455753736682685	0.0005916329044488001	0.0007084998980624613	0.000932275425973418	0.0004292839508400257	7.459748558254679e-05	0.0001375526412263596	0.0004113021187852105
Enterobacter cancerogenus	3.714664256262305e-05	3.973137408866161e-05	2.2134711191574272e-05	3.399130051861558e-05	4.403209782674077e-05	2.1826955893674945e-05	3.419909204308854e-05	3.567273488589276e-05	3.763336853533255e-05	2.333298889397347e-05	4.0098837302555436e-05	3.294141947247433e-05	3.038429499983631e-05	2.6925194222440777e-05	2.8948111321004218e-05	2.6351421319493896e-05	1.937730177403994e-05	2.2367939795847027e-05	2.1646610886665657e-05	3.544098726322481e-05	5.641251291077284e-05	3.8020667112929444e-05	4.3324858549071796e-05	3.203967115811472e-05	3.0073400837852193e-05	7.452165432581534e-06	3.1200469255057595e-05	4.574819086699753e-05	8.110182623933728e-05
Enterobacter chengduensis	3.183997933939118e-05	2.0911249520348214e-05	0.0001605592483448522	1.7568537346700188e-05	1.4153174301452391e-05	3.9685374352136265e-06	3.1880509531692705e-06	2.7062074741022096e-06	4.651315212232114e-06	1.214267789380252e-05	4.643023266611682e-06	2.670925903173594e-06	3.4235825351928237e-06	1.4686469575876789e-06		2.0587047905854606e-07	1.9185447301029644e-07	1.1240170751681923e-07	1.1700870749549004e-05	1.6868546822400272e-05	2.3590687217232277e-05	4.8677975318826334e-05	5.563574731711405e-05	0.0001698707093477403	0.00025942837349279726	7.648275049228416e-06	3.970968814280057e-06	3.542789191720348e-06	9.976811958013714e-06
Enterobacter cloacae complex sp.	9.728882575925084e-06	1.9865687044330804e-05	9.250327065135518e-06	3.05539779942612e-06	7.469730881322095e-06	6.746513639863164e-06	3.1880509531692705e-06	2.4601886128201906e-07	1.4799639311647633e-06	7.857026872460453e-06	2.110465121187128e-07	8.903086343911981e-07	1.0698695422477573e-06	2.4477449293127983e-07			5.755634190308893e-07	8.992136601345538e-07	9.945740137116653e-06	0.00020225217250696082	4.492487391803364e-05	1.5553909273471138e-05	1.13638973243467e-05	4.080524156929705e-05	1.920349692055622e-05	2.941644249703237e-06	8.509218887742981e-07	1.6943774395184272e-06	5.4711549447171975e-06
Enterobacter sp. BIDMC 29	1.8573321281311525e-05	5.2278123800870536e-06	3.336725119923883e-05	7.6384944985653e-06	3.5382935753630978e-06		1.014379848735677e-05	5.1663960869224e-06	8.456936749512933e-06	2.6666273021683964e-05	9.286046533223364e-06	5.341851806347188e-06	4.707425985890132e-06	4.161166379831757e-06	3.7053582490885397e-06	3.705668623053829e-06	5.947488663319189e-06	7.30611098859325e-06	2.3401741499098008e-05	6.44071787764374e-05	6.48231057447426e-05	2.981165944081968e-05	1.1837393046194479e-05	3.476002059606785e-05	4.5291266322066556e-05	3.13775386635012e-06	5.956453221420087e-06	2.0948666524955098e-05	3.6688921393985915e-05
Enterobacter cloacae complex sp. ECNIH7	2.653331611615932e-06	1.2895270537548065e-05			1.9657186529794987e-06	1.9842687176068133e-06	3.7676965810182287e-06		2.53708102485388e-06	3.666612540481545e-05	3.376744193899405e-06	1.187078179188264e-06	6.419217253486544e-07	7.343234787938394e-07		1.6469638324683685e-06	5.755634190308893e-07	1.2364187826850115e-06	1.433356666819753e-05	4.344928726981888e-05	4.513001032861827e-06	6.192760173696842e-06	2.1307307483150064e-06			5.059628109489568e-05	2.2691250367314614e-06	6.3154068200232285e-06	1.5769799546537804e-05
Enterobacter cloacae complex sp. FDA-CDC-AR_0132	4.864441287962542e-06		2.2134711191574272e-05	6.87464504870877e-06	2.3588623835753984e-06			1.2300943064100952e-06		5.9522930851973136e-05									2.8959655105133787e-05	0.0002177576044346217	0.0002164189131667831	6.5384026019962e-05	2.27277946486934e-05	2.8412538574177204e-05	3.369670214361752e-05	3.13775386635012e-06			
Enterobacter sichuanensis	6.63332902903983e-06	5.57633320542619e-06	5.946638827587119e-06	6.11079559885224e-06	9.828593264897494e-06	6.746513639863164e-06	8.115038789885416e-06	9.594735589998743e-06	9.725477261939873e-06	5.2380179149736365e-06	1.2240697702885344e-05	7.716008164723716e-06	7.061138978835199e-06	3.916391886900477e-06	3.7053582490885397e-06	7.411337246107658e-06	5.947488663319189e-06	2.6976409804036614e-06	4.212313469837642e-05	9.235103411859542e-05	1.0667093350400682e-05	9.649184456690428e-06	5.208452940325571e-06	5.591829400237003e-06	1.1232234047872507e-05	2.0003180897982013e-05	1.0211062665291577e-05	1.139853913857851e-05	2.993043587404114e-05
Enterobacter chuandaensis	5.306663223231864e-06	7.667458157461012e-06	1.9822129425290394e-06	9.548118123206624e-06	7.862874611917995e-06	3.571683691692264e-06	1.014379848735677e-05	7.380565838460572e-06	5.70843230592123e-06	8.33321031927624e-06	6.964534899917523e-06	4.748312716753056e-06	6.205243345036993e-06	3.916391886900477e-06	3.473773358520506e-06	7.82307820422475e-06	3.2615260411750397e-06	4.158863178122312e-06	1.725878435558478e-05	2.027633405924881e-05	7.179774370461998e-06	5.6166894598645775e-06	4.261461496630013e-06	4.231654681260435e-06	1.0869903917295975e-06	3.726082716290767e-06	7.37465636937725e-06	1.1552573451262003e-05	1.8022628053186062e-05
Enterobacter pasteurii	4.864441287962542e-06	2.439645777373958e-06	1.3214752950193596e-06	8.020419223493566e-06	1.2973743109664692e-05	9.921343588034065e-06	1.4780963510148435e-05	1.54991882607672e-05	1.5645332986598927e-05	4.761834468157851e-06	2.173779074822742e-05	9.793394978303178e-06	1.733188658441367e-05	1.297304812535783e-05	1.366350854351399e-05	2.0792918384913152e-05	1.2278686272658972e-05	7.193709281076431e-06	4.095304762342152e-06	2.7262297894788318e-06	7.384910781046627e-06	8.641060707483966e-06	7.812679410488356e-06	4.533915729921894e-06	1.8116506528826622e-06	3.13775386635012e-06	1.162926581324874e-05	5.391200943922268e-06	2.8964937942620456e-06
