name	FAME000001	FAME000002	FAME000003	FAME000004	FAME000005	FAME000006	FAME000007	FAME000008	FAME000009	FAME000010	FAME000011	FAME000012	FAME000013	FAME000014	FAME000015	FAME000016	FAME000017	FAME000018	FAME000019	FAME000020	FAME000022	FAME000023
Klebsiella sp. BDA134-6	4.923611665041934e-05		2.0380384818881735e-05		7.581341947917748e-05		3.312553535056938e-05	2.146648640843764e-05		4.0172571243840866e-05			4.7912872464671585e-05	3.9239573154629404e-05		3.249996656315567e-05		3.178400849482218e-05		2.0136940593273202e-05	3.902367326988046e-05	
Klebsiella sp. CTHL.F3a	4.270659580430638e-05	1.7771490619318676e-06	1.9051229287215534e-05		5.560024043044553e-05	1.4381120694849733e-07	3.159194575100598e-05	3.4271057248558336e-05		4.5170418689925005e-05	1.7041032327148162e-06		4.204838379090517e-05	2.632885152760335e-05		1.486081970084653e-05		2.232159375208886e-05		2.3224604817575092e-05	4.863716942213203e-05	
Klebsiella sp. ZYC-1	8.11778267354584e-05		4.0849380006541216e-05	7.357237586831957e-07	0.0001620973776899696	2.8762241389699465e-07	6.216149843563637e-05	0.00015975585148174116	4.1703168523338065e-07	0.00018295917486171303	4.6475542710404076e-07		0.00014948581629430584	0.00013356113333809922	6.597408537926302e-07	6.700291317294718e-05	6.591777048170597e-07	0.00014921500171233314		8.249433329710922e-05	0.0001919138676319851	7.92022119593756e-07
Klebsiella sp. RHBSTW-00215	0.0001256491579035791	8.663601676917854e-06	3.801384820565332e-05		0.00018628600192557127	2.948129742444195e-06	4.621216660017704e-05	0.00011004398822009612		4.074194626934412e-05			4.099277582962722e-05	2.559592846580711e-05	4.72814278551385e-06	4.690850044701992e-05		7.8125578132311e-05		1.2283533761896653e-05	0.0003393208086331759	
Klebsiella sp. AqSCr	3.6441785262765564e-05	2.443579960156318e-06	1.949428113110427e-06	8.828685104198349e-07	2.2844811778068252e-05	3.882902587609427e-06	1.0939605810218901e-05	1.5214842998261065e-05		2.3281112153910927e-05	8.365597687872734e-06		1.9118233076478503e-05	8.344047165064873e-06		4.5357806217366365e-05		5.44695412754777e-05		3.765607890942089e-05	7.313378183972123e-05	
Klebsiella sp. P1CD1	4.3765437022594964e-05		1.4354879741994961e-05		7.049416183477433e-05		2.0959057860699763e-05	3.992013261919982e-05		5.1433543970460826e-05		4.4667264612448947e-07	3.084721042401133e-05	2.9880709442462044e-05		1.3051676432917387e-05		1.0736201342716652e-05	3.000027300248432e-07	1.7116399504282222e-05	2.428297916976138e-05	
Klebsiella sp. PL-2018	1.6588512419854542e-05		7.266050239775228e-06		1.1590382446225806e-05		1.1450802343406699e-05	1.830300420087841e-05		2.207909821118183e-05			2.2812860940951344e-05	7.949396285636128e-06		1.7768371381446937e-05	2.636710819268239e-07	1.4011652599816648e-05		1.4364350956534884e-05	1.3601316778370744e-05	3.96011059796878e-07
Klebsiella sp. w6	7.491301619391759e-05	1.3328617964489007e-06	4.465962586398432e-05		0.00019070938459828546		5.3062200144893546e-05	7.968962322851588e-05		0.00011988507481429675			9.465284719458989e-05	6.889476780884644e-05	1.4294385165506989e-06	3.941347833702775e-05		6.472049058010547e-05		2.4231451847238752e-05	6.921717229621133e-05	
Klebsiella sp. LTGPAF-6F	6.414813047465029e-05		1.736763228043835e-05	2.2071712760495872e-06	0.0001114244496038133		6.430852387502513e-05	5.189617240495977e-05		6.636382241699066e-05	3.5631249411309792e-06		8.022620505712452e-05	4.848567947267426e-05		2.9269353584710777e-05		0.00016923164828349976		4.0273881186546405e-05	7.640949163974769e-05	
Klebsiella sp. A52	4.67654871410793e-06	1.3328617964489007e-06	1.06332442533296e-06		5.935171687439301e-06		2.1470254393887564e-06	1.1298150741282969e-05		4.238680745413131e-06		2.97781764082993e-07	4.222431845111817e-06	4.961325341389925e-06		5.815103361200816e-07		6.672215523722213e-06		1.208216435596392e-06	3.3469208826357328e-06	
Klebsiella sp. ZJOU C1	5.232440353709438e-05		1.0367413146996362e-05		4.1994139297919585e-05			9.33980461279392e-05		1.4297639529303992e-05		7.102095073379382e-05	1.3546968836400412e-05	1.30798577182098e-05		2.1709719215149715e-05		1.061488833319443e-05		1.9331462969542272e-05	2.093605828712565e-05	
Klebsiella sp. LY	7.897190753069052e-05		7.85973971058613e-05		6.153541211788483e-05		0.00017697623978961605	0.00013753615502388466		0.00014126827021653017			0.00013212692981995726	0.00012031213952870567		5.492042063356326e-06		3.675784188523328e-05		2.295611227633145e-05	3.717218512203942e-05	
Klebsiella sp. KPN54798	1.138254309660232e-05									9.046736516329517e-06			1.747617624782391e-05			9.562614416196898e-06						
Klebsiella sp. KP20-425-1	1.852972132005029e-05							1.785107817122709e-05										1.4921500171233314e-05		1.6310921880551292e-05		
Klebsiella variicola	0.01190022821557725	0.00042007360951414524	0.00651330515700827	8.622682451767054e-05	0.01681630111701611	2.9121769407070707e-05	0.005720493684984747	0.010206749379675034	2.8636175719358804e-05	0.013147248922220524	2.77304071505411e-05	1.354907026577618e-05	0.010550508348539463	0.008045972993702048	2.364071392756925e-05	0.0036745638139427956	0.00010560026831169296	0.005284637320807037	0.00020440186005692653	0.0035956521123348627	0.00631642302744233	2.4156674647609557e-05
Klebsiella oxytoca	0.001473112844943998	3.1766539482032134e-05	0.0008076835114091609	1.044727737330138e-05	0.0013910698622900189	1.5963043971283204e-05	0.0010395692698907083	0.001842125817863717	5.282401346289489e-06	0.003183692087047319	6.351657503755224e-06	4.0200538151204054e-06	0.0021153797095142825	0.00198001984079107	6.19056834475418e-05	0.0009132296767468038	7.672828484070575e-05	0.0012618979250501538	3.000027300248432e-05	0.0011805617038482968	0.0014205898869723455	1.3266370503195413e-05
Klebsiella huaxiensis	0.0013754347425568756	5.331447185795603e-06	0.0001889173062341559	5.591500565992287e-06	0.0011748840331843287	3.2357521563411896e-06	0.0007695552610609128	0.0012201249590536186	3.4752640436115054e-06	0.0009755924742539685	4.182798843936367e-06	1.6377997024564614e-06	0.001390001105456115	0.0009573666547970717	1.1435508132405591e-05	0.0021450624054278433	1.489741612886555e-05	0.0034028299170983287	7.600069160629362e-06	0.0017937986680487768	0.00784988248035037	1.6434458981570438e-05
Klebsiella aerogenes	0.0013733170601202985	0.00012129042347684997	0.002622778305452524	1.0152987869828102e-05	0.00042464473658056283	1.617876078170595e-05	0.0004399357364614199	0.0012189198229745485	1.5847204038868466e-05	0.0006075231522119745	6.816412930859265e-06	2.97781764082993e-06	0.0004098691134095345	0.0005332297168052943	3.243725864480432e-05	0.0007550588653221415	0.0027566811615449436	0.001061003581281354	3.920035672324618e-05	0.0005212111456892214	0.0005367179296260748	9.306259905226634e-06
Klebsiella quasivariicola	0.0017751473024608176	1.2662187066264556e-05	0.0006985155370749771	7.798671842041874e-06	0.002467911578260138	4.026713794557925e-06	0.0003201112690821998	0.0007352836502426956	3.892295728844886e-06	0.0019056349464676764	4.182798843936367e-06	5.657853517576866e-06	0.0006109037851462472	0.000836377970903631	3.518617886894028e-06	0.000878920566915719	6.196270425280361e-06	0.0017132429769775809	2.500022750207027e-06	0.0004050881216013459	0.001449857641924756	5.94016589695317e-06
Klebsiella electrica	0.0012419325122843229	7.997170778693404e-06	0.00010269941741340839	2.648605531259505e-06	0.0006820408143839446	2.4447905181244545e-06	0.0006232508132625646	0.001180732073469012	4.587348537567187e-06	0.0008093982306987402	2.6336140869228976e-06	1.3400179383734684e-06	0.001787026988670101	0.0011621904612205897	5.827710875168234e-06	0.00036822526728314946	1.0415007736109545e-05	0.0009290756834259376	2.80002548023187e-06	0.0005509466946319548	0.001215145913644599	8.118226725836e-06
Klebsiella grimontii	0.004780403390268402	2.510223049978763e-05	0.002794505200143797	1.4714475173663915e-05	0.009451760912247087	3.178227673561791e-05	0.0032221739879893354	0.0069321686898265195	8.062612581178693e-06	0.006912845448526758	1.3013151958913142e-05	7.742325866157817e-06	0.007490183579021199	0.00377004347248573	1.7703046243435577e-05	0.0037186939872283532	1.5292922751755785e-05	0.006585658691428108	7.4000673406128e-06	0.0046408935753963635	0.009427991282054423	2.4750691237304875e-05
Klebsiella pasteurii	0.0005162733306838773	5.1093035530541195e-06	0.00013911827898106227	2.5014607795228656e-06	0.0005179277180076749	1.0066784486394813e-06	0.0003004813222077883	0.00032214793813644836	1.5291161791890624e-06	0.0004217803661144678	1.7041032327148162e-06		0.0004820023240968614	0.0002915342425037193	2.0891793703433293e-06	0.00013025831529089827	1.1865198686707074e-06	0.00018172688826428865	2.0100182911664497e-05	0.00015371197986198545	0.0002595643961107925	
Klebsiella africana	2.7618108443694002e-05		1.2316841260106789e-05	1.4714475173663915e-07	5.688806070224839e-05	2.15716810422746e-07	1.0326169970393541e-05	1.6269337067447473e-05	1.3901056174446022e-07	2.4230070529749687e-05	1.5491847570134692e-07		1.7300241587610916e-05	1.8774106121395963e-05	3.298704268963151e-07	1.3180900952055183e-05		1.9774020552122196e-05		8.860253861040208e-06	2.186180236104617e-05	
Raoultella planticola	0.0072835922670708144	9.596604934432085e-05	0.002983333896009175	5.120637360435042e-05	0.02009117207602507	3.156655992519516e-05	0.006173413813389137	0.008263316810164479	0.0009128823589758702	0.013031159680909583	4.864440137022294e-05	0.0007973106733322136	0.012676796006986952	0.00656608857454132	5.2669311494444984e-05	0.00804461398988521	0.00010546843277072956	0.014040949691616265	4.710042861390039e-05	0.00699631151659153	0.01618613665492206	8.751844421511003e-05
Raoultella ornithinolytica	0.029835145481253923	0.0009070124524834769	0.015620678859985073	0.0001801051761256463	0.04115716810561918	0.0001018183345195361	0.02496172671556023	0.037127907644999146	0.00010967933321637911	0.04754920428258588	0.00015708733436116577	0.0002379276295023114	0.04237562225890134	0.029180091374081903	0.0001974824289019273	0.01917930929365296	0.000253783416354568	0.03428572537718944	0.0007013063818880752	0.02014499536951051	0.04563953889969478	0.00023008242574198612
Raoultella terrigena	0.0005582740323426579	4.665016287571152e-06	0.0013369532441186419	4.120053048625896e-06	0.00041243844009130086	4.6019586223519144e-06	0.0007247744447536615	0.0009711137167157421	2.502190111400284e-06	0.001152541579402036	4.182798843936367e-06	2.828926758788433e-06	0.0005957734043679298	0.0005332297168052943	1.0006069615854892e-05	0.0019917375134708487	2.2280206422816618e-05	0.004047244623680372	1.1700106470968885e-05	0.0013795146769098362	0.004422849129779207	1.1484320734109462e-05
Raoultella sp. HC6	0.0004116245236096885	1.2662187066264556e-05	0.00012192786743817943	2.7957502829961436e-06	0.0004368510330698248	2.8043185354956976e-06	0.0006944093706823062	0.0010160050356611064	3.4752640436115054e-06	0.0011348276897197125	2.323777135520204e-06	1.7866905844979579e-06	0.0006731846548616464	0.0005246601548519845	8.026847054477001e-06	0.0012930851507523549	1.015133665418272e-05	0.0038726145464731336	5.100046410422335e-06	0.0013432010607066335	0.003623433516407532	1.386038709289073e-05
Raoultella sp. DY2415	0.000724600340382157		0.0002158548583425909	6.4743690764121225e-06	0.0008935792920739982	1.7976400868562166e-06	0.00048103593772971895	0.0007922263299787617	6.53349640198963e-06	0.0008275549676231218			0.0007470772121511033	0.0005127078710749997	4.508229167582974e-06	0.0003713266557424566	5.273421638536478e-06	0.0006687379649912491		0.0003950867744400202	0.0008538920915677676	
Raoultella sp. XY-1	0.000942721631349606	3.776441756605219e-06	0.00037331548366064673	6.327224324675483e-06	0.000825604778597099	3.810996984135179e-06	0.00044719472723268666	0.0006170296724839338	6.6725069637340904e-06	0.0010162078927398674		2.97781764082993e-06	0.0008573882441046494	0.0005416865213644817		0.0005051386453096443		0.0016630800475401421		0.0004063634611722532	0.0023043194221533973	1.2870359443398535e-05
Raoultella sp. X13	0.00023312154155987077		0.00013699163013039637		0.00024076639864140562		0.00023504816595975003	0.00032764637149720606		0.0004819443271426452	4.337717319637714e-06		0.0004617698381723673	0.00026565642055260594		0.00021270355850081207	5.6557447073303726e-05	0.00026155084852991077	5.000045500414054e-07	0.00020700774929884852	0.00036203714398553335	
Citrobacter freundii	0.04649354142151551	0.00690333553107434	0.14950049005964453	0.0017354252019819221	0.07844029287272668	0.0010700991909037686	0.03355841657487281	0.07644667736074295	0.0002379860817065159	0.0807747675763698	0.0013211447607810866	0.0018606893528725816	0.07229178646106552	0.07516131636590136	0.0022525751884659704	0.10301978963669754	0.002098162634432701	0.09008340148091644	0.0019083173656880277	0.10329545731428388	0.06755524805027617	0.0004132375408980422
Citrobacter portucalensis	0.010927506083042798	0.0004947138701152837	0.021888887736954094	0.00023307728675083642	0.007991036770908252	3.063178708002993e-05	0.004216860202266155	0.011651330933455474	3.697680942402642e-05	0.011753798443138888	2.4012363733708775e-05	2.5907013475220388e-05	0.010587923786278094	0.012045985171500614	7.246153710822389e-05	0.011897378415719025	7.092752103831562e-05	0.010816874494048929	5.200047320430616e-05	0.014501349275704453	0.009811249328657519	0.005336645041822728
Citrobacter werkmanii	0.003697473534263749	2.310293780511428e-05	0.006911874595770574	1.1183001131984574e-05	0.003933283071014609	5.249109053620153e-06	0.0008240488114987321	0.0016297205839275973	6.39448584024517e-06	0.0010806105345134579	5.422146649547142e-06	5.50896263553537e-06	0.0019649555750321742	0.0014559798516067591	1.0555853660682084e-05	0.008956680645959773	1.2524376391524135e-05	0.006329081676288608	9.100082810753578e-06	0.005586054443709297	0.002847588771379525	1.4850414742382925e-05
Citrobacter braakii	0.011980258964326227	0.0015605590200089214	0.053108890358048805	2.1777423257022592e-05	0.009275833464681669	0.0001446740741901883	0.004557521571982504	0.00804699488397138	0.0001715390331926639	0.013162685311800836	7.420594986094517e-05	1.7569124080896586e-05	0.007290732319226403	0.012334136692180657	8.664596546476543e-05	0.019819358336942466	0.00011667445375261957	0.01383101752863806	0.00010380094458859575	0.019026119827012942	0.015019414277451765	2.019656404964078e-05
Citrobacter youngae	0.0026088965250948897	0.002547987467544815	0.0015094776321289147	6.327224324675483e-06	0.0018322882858468272	4.386241811929169e-06	0.0017681265689899594	0.0030592379367196604	7.923602019434233e-06	0.0032698575075734786	1.0844293299094284e-05	4.0200538151204054e-06	0.003453773314641253	0.004417158157354747	3.958445122755781e-06	0.004735884789621513	6.987283671060833e-06	0.0032556165800431123	3.800034580314681e-06	0.0029038139566853064	0.002588807697177435	8.910248845429756e-06
Citrobacter freundii complex sp. CFNIH9	0.0014104647395285898	8.219314411434888e-06	0.0014233483536769448	7.798671842041874e-06	0.001387094417103149	4.81767543277466e-06	0.00187578455887931	0.00440040375071489	2.3631795496558236e-06	0.005359590378953874	6.506575979456571e-06	1.146459791719523e-05	0.004918312071140939	0.0035552406366823708	3.628574695859466e-06	0.003398992526881446	6.591777048170597e-06	0.004655568709929555	4.800043680397491e-06	0.002245940107503071	0.002972920276771842	1.1286315204211023e-05
Citrobacter sp. MGH105	0.0002880048113744959	1.3328617964489007e-06	0.0005684355157092449	2.060026524312948e-06	0.0021375016902641067	4.9183432776386085e-05	0.0001526432848098768	0.0003921964727324028	3.4752640436115054e-06	0.0008764579559246792	1.859021708416163e-06		0.0003322819282556049	0.00030309187540127536	2.4850238826189074e-05	0.00033055631995448193	6.591777048170597e-07	0.0004773666924699438	7.000063700579675e-07	0.0003653512254972868	0.00036146745532465913	1.386038709289073e-06
Citrobacter sp. BIDMC108	0.000540273731631752	7.841670235774366e-05	0.0009400674023631144		0.0004546005559464121		0.000301708193887439	0.0009575559358262025		0.0007205124628285097	4.647554271040408e-06		0.0010581296914076738	0.0011744810171799422	1.9792225613778907e-06	0.001204437130623827	4.482408392756006e-06	0.0011047975777188762		0.0007673516828743308	0.0010681662391390638	
Citrobacter freundii complex sp. CFNIH2	2.3294506802348932e-05		0.00010482606626407432		2.598037417897958e-05		2.3617279833276317e-05	4.55692079898413e-05		2.9417709651001577e-05	1.5491847570134692e-07	2.2780304952348962e-05	7.547596923137373e-05	2.689263849821584e-05	1.8802614333089964e-05	5.3822012220891997e-05		3.184466499958329e-05	1.0000091000828107e-07	4.96711201300739e-05	3.5249485891589104e-05	
Citrobacter freundii complex sp. CFNIH4	0.0005843038789589191	8.441458044176372e-06	0.0006525267556793265		0.0006544926590045093		0.0004960651158054403	0.0006699803389580801		0.0009562337233868577	1.0224619396288897e-05		0.0006947659731811068	0.0007100333107893717		0.001326489688949475	4.877915015646242e-06	0.0009711106412253875	4.800043680397491e-06	0.0010318839591346297	0.0012465500010752873	8.910248845429756e-06
Citrobacter freundii complex sp. CFNIH3	0.0006645993380124703		0.000394227530692195		0.0008513611840331564	2.6605073285472003e-06	0.00017482921435022728	0.00037841272882803754		0.0006108128745815489			0.0005513792251075181	0.00040344595617029886		0.0008911968962338095	3.0322174421584747e-06	0.00048027820469847713		0.0005556453141037185	0.0004551812400384597	
Citrobacter sp. MGH103	0.0005280970576214332		0.00371339472436903	1.397875141498072e-05	0.000666866932050963	1.6610194402551442e-05	0.001003376555341012	0.0019300254306308985	2.5716953922725142e-05	0.0012925445717841145	1.1928722629003714e-05		0.0009869934437948872	0.0024128954768273406	3.2107388217908005e-05	0.0011964252104372836		0.0013465137491919037		0.002461673864392338	0.001165511789065937	
Citrobacter sp. ABFQG	5.6736241946630164e-05				4.221810804084182e-05		7.258990771266747e-05	5.1971493409901655e-05		4.3778613072028155e-05			8.403812269507269e-05	4.194575061356936e-05		0.0001332304792310676				9.155595656408215e-05	4.8850802669959844e-05	
Citrobacter cronae	0.0006705112014812483	4.442872654829669e-06	0.001387195323215624	1.912881772576309e-06	0.0008033758808620669	9.70725646902357e-06	0.00026377741112490434	0.00038677336037658695	5.004380222800568e-06	0.00034972279344244457	2.7885325626242445e-06		0.0004888637758451681	0.0003627969155891382	1.2095248986198222e-06	0.001315117931265349	2.504875278304827e-06	0.0007770704824945934	3.3000300302732753e-06	0.0016251182290124584	0.000580370323265558	3.168088478375024e-06
Citrobacter sedlakii	2.7353398139121852e-06		3.9874665949986e-06		6.495093544744895e-06		1.3291109862882777e-06	4.594581301455073e-06	2.7802112348892044e-07	4.428472420580883e-06			4.926170485963786e-06	1.0035408076902347e-05		3.650592665642735e-05	1.3183554096341195e-07	6.004993971349992e-06	5.000045500414054e-07	1.302188825031667e-05	4.8423536174304225e-06	
Citrobacter sp. RHBSTW-00524	0.004825227668509286	2.6657235928978013e-06	0.001209531533816242	3.3843292899427004e-06	0.002858737034659443	1.4381120694849733e-06	0.0007390879476829199	0.0005759797247906057	3.6142746053559655e-06	0.0008770905948419051	1.7041032327148162e-06	3.2755994049129228e-06	0.0011214075241976133	0.0005022778121186686		0.0015782836644894704	1.1865198686707074e-06	0.0018631858567470475	2.040018564168934e-05	0.0006296150092163421	0.001267984536940678	1.98005529898439e-06
Citrobacter sp. BDA59-3	0.00015062016330155163	5.553590818537087e-06	0.0001786385034559373	2.7957502829961436e-06	0.00020263572015889462	9.347728451652326e-07	0.00011839311708629426	0.00029179357314486814	1.946147864422443e-06	0.00023350702434805768	1.0844293299094285e-06	4.4667264612448947e-07	0.0002896470955973231	0.00021739625586817668	2.858877033101398e-05	0.00019215685995790252	3.5595596060121227e-06	0.00017723830691196644	1.2000109200993728e-06	0.00022721181302743263	8.573814346156218e-05	2.970082948476585e-06
Citrobacter sp. FDAARGOS_156	0.0006150102742892881	1.999292694673351e-06	0.0006449062639644403		0.00043802686897016654	1.4381120694849733e-07	0.0004031295860718984	0.0005746239467016518		0.0005685525949108627	3.0983695140269384e-07		0.0008261305194734744	0.0011089689711947705	1.3194817075852604e-06	0.0010023945949518829	1.8456975734877673e-06	0.0008172250886464489	0.00034470313679854485	0.0007074107230416875	0.0005058123197736513	1.188033179390634e-06
Citrobacter sp. 172116965	0.0012792566652289957	1.5550054291903842e-06	0.0009201300693881215	3.678618793415979e-06	0.00016170543238985566	3.595280173712433e-07	0.0003237918841211519	0.00022264889060821637	4.170316852333807e-06	0.00024913320560353595			0.00012274374794193102	0.0003082787155309103	2.2211275411018554e-05	0.0006982646891610803	3.9550662289023586e-07	0.0009042065164738821	1.2000109200993728e-06	0.0009108609461690578	0.0005334422198260484	
Citrobacter sp. Colony219	0.0004001537437448955	8.885745309659338e-07	0.00029454086581722996		0.00036921247270730895		0.0002679692226970443	0.00035498789629111085	1.3901056174446023e-06	0.00045398168700126306	3.0983695140269384e-07		0.0007078437829236059	0.0006983065418006318	3.298704268963151e-07	0.0006808193790774778	1.3183554096341194e-06	0.0005335952723834937	6.000054600496864e-07	0.0004461674804116232	0.0019157917554372154	
Citrobacter sp. RHBSTW-00986	0.0004491251500907427	8.885745309659338e-07	0.0011599983376694818		0.00054446801404396	2.085262500753211e-06	0.00016051571142096892	0.0003281736185317993		0.00034118216805989574	3.872961892533673e-06		0.00040118967017236024	0.00036939322314530435	4.398272358617535e-07	0.0003776586571802086	1.0546843277072956e-06	0.0003747358864141439	6.000054600496864e-07	0.0006611628828124701	0.00034857824937238114	
Citrobacter sp. B72	0.0002918872291748874	5.331447185795603e-06	0.0019673274076035317		0.00038304254258275715	9.347728451652326e-07	0.0001365917136677799	0.000360862934676578	3.3362534818670452e-06	0.0003753446695900911	2.323777135520204e-06		0.0002348727713843448	0.00038326238262237166	2.4190497972396444e-06	0.00047393092393786655	0.00010612761047554662	0.000547424955469027	1.9000172901573405e-06	0.0005179221120589867	0.00028149740955444794	7.92022119593756e-07
Citrobacter sp. CRE-46	0.00021653302914001623	6.664308982244503e-07	0.00036330251198876136	2.089455474660276e-05	0.0001609775339753584	5.752448277939893e-07	5.9094319236509576e-05	0.00011139976630905006		0.0001319684781333103	2.6336140869228976e-06	1.6377997024564614e-06	0.0002363388935527864	0.00014461135796210405	7.696976627580687e-07	0.0003835383728009783	3.9550662289023586e-07	0.0002182421041304775	1.300011830107654e-06	0.00036313616203202675	0.0002801443989848718	
Citrobacter sp. RHBSTW-00881	0.0011285482651592533	4.887159920312636e-06	0.000681768177375983	4.855776807309092e-06	0.0007546626792764801		0.000276864042374512	0.0007380705274255454	4.170316852333807e-06	0.0007106432957197865		2.97781764082993e-06	0.000752531186617706	0.0005949080113903009		0.000998000961301198	1.4501909505975314e-06	0.0006260357856394269		0.0011304878449063574	0.0005150697605128565	2.772077418578146e-06
Citrobacter sp. CFNIH10	0.00026841624883615703	8.708030403466151e-05	0.00032776975410888493	5.885790069465566e-07	0.00021803357123479847	1.3662064660107246e-06	0.0001984464941835036	0.0002943544873128923	1.3901056174446023e-06	0.000292468971433506	1.2393478056107754e-06		0.00019540476260989685	0.00026779881104093344	8.79654471723507e-07	0.0005006157871398214	9.228487867438836e-07	0.0005123048392123437	1.5000136501242161e-06	0.0004195867188285026	0.0003691582522464604	1.584044239187512e-06
Citrobacter sp. LUTT5	0.0004547723032549485		0.0006227536717700036	2.2071712760495872e-06	0.0007457599217453213	1.3662064660107246e-06	0.00029219993837014595	0.000642789456174059		0.0005898725264213736			0.0004123908435392541	0.0004907765579181737	1.3194817075852604e-06	0.0007703073585804015		0.0005007801033077326	2.0000182001656215e-06	0.0004377770884977594	0.00041686967759467194	
